,cluster,userId
8887,1,134948
8888,3,134949
8889,2,134950
8890,1,134951
8891,3,134952
8892,0,134953
8893,2,134954
8894,1,134955
8895,3,134956
8896,1,134957
8897,0,134958
8898,1,134959
8899,3,134960
8900,3,134962
8901,1,134963
8902,1,134964
8903,2,134965
8904,1,134966
8905,3,134967
8906,2,134968
8907,0,134969
8908,3,134970
8909,3,134971
8910,1,134972
8911,3,134973
8912,1,134974
8913,2,134975
8914,3,134976
8915,3,134977
8916,0,134978
8917,1,134979
8918,1,134980
8919,1,134981
8920,1,134982
8921,1,134983
8922,3,134984
8923,0,134985
8924,3,134986
8925,2,134987
8926,3,134988
8927,1,134989
8928,3,134990
8929,3,134991
8930,2,134992
8931,1,134993
8932,1,134994
8933,0,134995
8934,3,134996
8935,3,134997
8936,2,134998
8937,1,134999
8938,1,135000
8939,2,135001
8940,3,135002
8941,0,135003
8942,3,135004
8943,3,135005
8944,2,135006
8945,3,135007
8946,0,135008
8947,2,135009
8948,2,135010
8949,3,135011
8950,1,135012
8951,1,135013
8952,2,135014
8953,3,135015
8954,1,135016
8955,0,135017
8956,2,135018
8957,3,135019
8958,3,135020
8959,3,135021
8960,3,135022
8961,1,135023
8962,1,135024
8963,3,135025
8964,1,135026
8965,1,135027
8966,1,135028
8967,0,135029
8968,1,135030
8969,0,135031
8970,2,135032
8971,0,135033
8972,3,135034
8973,3,135035
8974,2,135036
8975,3,135037
8976,1,135038
8977,3,135039
8978,0,135040
8979,3,135041
8980,1,135042
8981,3,135043
8982,0,135044
8983,0,135045
8984,3,135046
8985,3,135047
8986,2,135048
8987,2,135049
8988,3,135050
8989,0,135051
8990,3,135052
8991,0,135053
8992,3,135054
8993,2,135055
8994,1,135056
8995,3,135057
8996,1,135058
8997,1,135059
8998,1,135060
8999,1,135061
9000,3,135062
9001,1,135063
9002,1,135064
9003,2,135065
9004,1,135066
9005,1,135067
9006,2,135068
9007,0,135069
9008,1,135070
9009,2,135071
9010,1,135072
9011,1,135073
9012,1,135074
9013,0,135075
9014,2,135076
9015,3,135077
9016,3,135078
9017,2,135079
9018,1,135080
9019,2,135081
9020,2,135082
9021,3,135083
9022,1,135084
9023,1,135085
9024,2,135086
9025,1,135087
9026,3,135088
9027,1,135089
9028,2,135090
9029,1,135091
9030,1,135092
9031,1,135093
9032,0,135094
9033,3,135095
9034,3,135096
9035,1,135097
9036,2,135098
9037,2,135099
9038,3,135100
9039,1,135102
9040,3,135103
9041,0,135104
9042,2,135105
9043,2,135106
9044,0,135107
9045,3,135108
9046,3,135109
9047,1,135110
9048,3,135111
9049,1,135112
9050,1,135113
9051,2,135114
9052,3,135115
9053,3,135116
9054,0,135117
9055,0,135118
9056,3,135119
9057,1,135120
9058,1,135122
9059,0,135123
9060,1,135124
9061,1,135125
9062,3,135126
9063,3,135127
9064,0,135128
9065,1,135129
9066,1,135130
9067,0,135131
9068,3,135132
9069,1,135133
9070,3,135134
9071,0,135135
9072,0,135136
9073,1,135137
9074,3,135138
9075,2,135139
9076,1,135140
9077,3,135141
9078,3,135142
9079,1,135143
9080,3,135144
9081,3,135145
9082,0,135146
9083,0,135147
9084,0,135148
9085,3,135149
9086,0,135150
9087,2,135151
9088,0,135152
9089,1,135153
9090,0,135154
9091,3,135155
9092,0,135156
9093,3,135157
9094,3,135158
9095,2,135159
9096,0,135160
9097,1,135161
9098,1,135162
9099,2,135163
9100,2,135164
9101,3,135165
9102,3,135166
9103,2,135167
9104,3,135168
9105,3,135169
9106,1,135170
9107,2,135171
9108,1,135172
9109,3,135173
9110,1,135174
9111,1,135175
9112,3,135176
9113,0,135177
9114,2,135178
9115,0,135179
9116,3,135180
9117,3,135181
9118,0,135182
9119,3,135183
9120,1,135184
9121,1,135185
9122,0,135186
9123,0,135187
9124,1,135188
9125,2,135189
9126,3,135190
9127,2,135191
9128,2,135192
9129,0,135193
9130,2,135194
9131,0,135195
9132,1,135196
9133,0,135197
9134,1,135198
9135,3,135199
9136,0,135200
9137,2,135201
9138,1,135202
9139,0,135203
9140,1,135204
9141,2,135205
9142,3,135206
9143,3,135207
9144,3,135208
9145,1,135209
9146,3,135210
9147,3,135211
9148,2,135212
9149,1,135213
9150,1,135214
9151,3,135215
9152,0,135216
9153,3,135217
9154,2,135218
9155,0,135219
9156,0,135220
9157,0,135221
9158,0,135222
9159,0,135223
9160,1,135224
9161,3,135225
9162,0,135226
9163,0,135227
9164,1,135229
9165,3,135230
9166,0,135231
9167,3,135232
9168,0,135233
9169,3,135234
9170,1,135235
9171,3,135236
9172,0,135237
9173,3,135238
9174,1,135239
9175,1,135241
9176,1,135242
9177,3,135243
9178,3,135244
9179,2,135245
9180,1,135246
9181,3,135247
9182,1,135248
9183,1,135249
9184,0,135250
9185,3,135251
9186,3,135252
9187,0,135253
9188,1,135254
9189,2,135255
9190,3,135256
9191,2,135257
9192,3,135258
9193,1,135259
9194,0,135260
9195,1,135261
9196,0,135262
9197,1,135263
9198,2,135264
9199,2,135265
9200,3,135266
9201,0,135267
9202,1,135268
9203,2,135269
9204,3,135270
9205,3,135271
9206,3,135272
9207,1,135273
9208,3,135274
9209,3,135275
9210,1,135276
9211,3,135277
9212,2,135278
9213,3,135279
9214,0,135280
9215,0,135281
9216,0,135282
9217,2,135283
9218,2,135284
9219,3,135285
9220,1,135286
9221,0,135287
9222,0,135288
9223,1,135289
9224,1,135290
9225,3,135291
9226,2,135292
9227,1,135293
9228,1,135294
9229,1,135295
9230,1,135296
9231,3,135297
9232,1,135298
9233,0,135300
9234,0,135301
9235,3,135302
9236,3,135303
9237,2,135304
9238,3,135305
9239,3,135306
9240,1,135307
9241,0,135308
9242,3,135309
9243,1,135310
9244,3,135311
9245,1,135312
9246,1,135313
9247,0,135314
9248,0,135315
9249,0,135316
9250,0,135317
9251,1,135318
9252,0,135319
9253,2,135320
9254,3,135321
9255,0,135322
9256,0,135323
9257,2,135324
9258,0,135325
9259,1,135326
9260,1,135327
9261,2,135328
9262,1,135329
9263,3,135330
9264,1,135331
9265,2,135332
9266,1,135333
9267,3,135334
9268,0,135335
9269,2,135336
9270,0,135337
9271,0,135338
9272,2,135339
9273,2,135340
9274,1,135341
9275,3,135342
9276,1,135343
9277,3,135344
9278,1,135346
9279,1,135347
9280,0,135348
9281,1,135349
9282,1,135350
9283,3,135351
9284,3,135352
9285,2,135353
9286,1,135354
9287,1,135355
9288,1,135356
9289,1,135357
9290,2,135358
9291,2,135359
9292,0,135360
9293,2,135361
9294,3,135362
9295,3,135363
9296,0,135364
9297,3,135365
9298,3,135366
9299,1,135367
9300,0,135368
9301,2,135369
9302,1,135370
9303,0,135371
9304,1,135372
9305,1,135373
9306,3,135374
9307,3,135375
9308,1,135376
9309,0,135377
9310,0,135378
9311,3,135379
9312,0,135380
9313,3,135381
9314,1,135382
9315,3,135383
9316,0,135384
9317,1,135385
9318,1,135386
9319,1,135387
9320,0,135388
9321,1,135389
9322,1,135390
9323,1,135391
9324,1,135392
9325,0,135393
9326,2,135394
9327,1,135395
9328,1,135396
9329,0,135397
9330,2,135398
9331,1,135399
9332,1,135400
9333,1,135401
9334,1,135402
9335,2,135403
9336,2,135404
9337,3,135405
9338,2,135406
9339,3,135407
9340,3,135408
9341,0,135409
9342,3,135410
9343,3,135411
9344,3,135412
9345,1,135413
9346,3,135414
9347,2,135416
9348,2,135417
9349,0,135418
9350,1,135419
9351,3,135420
9352,3,135421
9353,1,135422
9354,1,135423
9355,3,135424
9356,2,135425
9357,2,135426
9358,3,135427
9359,3,135428
9360,3,135429
9361,2,135430
9362,0,135431
9363,2,135432
9364,1,135433
9365,1,135434
9366,3,135435
9367,0,135436
9368,3,135437
9369,3,135438
9370,1,135439
9371,2,135440
9372,0,135441
9373,3,135442
9374,2,135443
9375,3,135444
9376,2,135445
9377,1,135446
9378,3,135447
9379,0,135448
9380,1,135449
9381,3,135450
9382,0,135451
9383,0,135452
9384,0,135453
9385,0,135454
9386,0,135455
9387,1,135456
9388,2,135457
9389,3,135458
9390,0,135459
9391,1,135460
9392,1,135461
9393,0,135462
9394,1,135463
9395,1,135464
9396,0,135465
9397,0,135466
9398,3,135467
9399,3,135468
9400,3,135469
9401,1,135470
9402,3,135471
9403,2,135472
9404,2,135473
9405,3,135474
9406,0,135475
9407,2,135476
9408,0,135477
9409,1,135478
9410,3,135479
9411,0,135480
9412,2,135481
9413,0,135482
9414,2,135483
9415,2,135484
9416,0,135485
9417,1,135486
9418,0,135487
9419,3,135488
9420,3,135489
9421,1,135490
9422,3,135491
9423,3,135492
9424,1,135493
9425,3,135494
9426,1,135495
9427,0,135496
9428,3,135497
9429,1,135498
9430,3,135499
9431,0,135500
9432,2,135501
9433,1,135502
9434,0,135503
9435,3,135504
9436,1,135505
9437,0,135506
9438,2,135507
9439,1,135508
9440,3,135509
9441,2,135510
9442,2,135511
9443,1,135512
9444,1,135513
9445,1,135514
9446,3,135515
9447,1,135516
9448,0,135517
9449,3,135518
9450,2,135519
9451,2,135520
9452,1,135521
9453,1,135522
9454,3,135523
9455,1,135524
9456,3,135525
9457,3,135526
9458,2,135527
9459,2,135528
9460,0,135529
9461,3,135530
9462,1,135531
9463,3,135532
9464,1,135533
9465,1,135534
9466,2,135535
9467,2,135537
9468,1,135538
9469,2,135539
9470,1,135540
9471,2,135541
9472,1,135542
9473,3,135543
9474,1,135544
9475,3,135545
9476,1,135546
9477,0,135547
9478,1,135548
9479,3,135549
9480,1,135550
9481,1,135551
9482,0,135552
9483,3,135553
9484,1,135554
9485,2,135555
9486,0,135556
9487,0,135557
9488,3,135558
9489,1,135559
9490,3,135560
9491,1,135561
9492,2,135562
9493,2,135563
9494,3,135564
9495,1,135565
9496,2,135566
9497,1,135567
9498,0,135568
9499,3,135569
9500,1,135570
9501,0,135571
9502,3,135572
9503,3,135573
9504,1,135574
9505,0,135575
9506,1,135576
9507,1,135577
9508,3,135578
9509,2,135579
9510,1,135580
9511,0,135581
9512,3,135582
9513,1,135583
9514,1,135584
9515,1,135585
9516,1,135586
9517,2,135587
9518,1,135588
9519,1,135589
9520,1,135590
9521,2,135591
9522,1,135592
9523,3,135593
9524,3,135594
9525,3,135595
9526,3,135596
9527,3,135597
9528,3,135598
9529,0,135599
9530,1,135600
9531,3,135601
9532,0,135602
9533,0,135603
9534,0,135604
9535,1,135605
9536,1,135606
9537,2,135607
9538,1,135608
9539,1,135609
9540,3,135610
9541,1,135611
9542,2,135612
9543,1,135613
9544,1,135614
9545,3,135615
9546,1,135616
9547,3,135617
9548,3,135618
9549,1,135619
9550,3,135620
9551,1,135621
9552,0,135622
9553,3,135623
9554,3,135624
9555,1,135625
9556,2,135627
9557,0,135628
9558,1,135629
9559,1,135630
9560,2,135631
9561,1,135632
9562,3,135633
9563,3,135634
9564,1,135635
9565,2,135636
9566,1,135637
9567,2,135638
9568,0,135640
9569,3,135641
9570,1,135642
9571,1,135643
9572,1,135644
9573,2,135645
9574,1,135646
9575,0,135647
9576,2,135648
9577,0,135649
9578,3,135650
9579,1,135651
9580,1,135652
9581,0,135653
9582,1,135654
9583,0,135655
9584,1,135656
9585,3,135657
9586,3,135658
9587,2,135659
9588,1,135660
9589,3,135661
9590,3,135662
9591,2,135664
9592,0,135665
9593,3,135666
9594,3,135667
9595,0,135668
9596,0,135669
9597,1,135670
9598,0,135671
9599,3,135672
9600,1,135673
9601,1,135674
9602,2,135676
9603,0,135677
9604,1,135678
9605,2,135679
9606,3,135680
9607,0,135681
9608,3,135682
9609,3,135683
9610,1,135684
9611,1,135685
9612,1,135686
9613,2,135687
9614,1,135688
9615,2,135689
9616,0,135690
9617,0,135691
9618,2,135692
9619,1,135693
9620,1,135694
9621,0,135695
9622,0,135696
9623,2,135697
9624,2,135698
9625,3,135700
9626,0,135701
9627,2,135702
9628,3,135703
9629,3,135704
9630,3,135707
9631,0,135708
9632,1,135709
9633,1,135710
9634,1,135711
9635,1,135712
9636,2,135713
9637,1,135715
9638,1,135716
9639,0,135717
9640,2,135718
9641,1,135719
9642,2,135720
9643,3,135721
9644,3,135722
9645,1,135723
9646,2,135724
9647,3,135725
9648,1,135726
9649,2,135727
9650,0,135728
9651,0,135729
9652,3,135730
9653,3,135731
9654,3,135732
9655,0,135733
9656,1,135734
9657,3,135735
9658,3,135736
9659,2,135737
9660,3,135738
9661,2,135739
9662,1,135740
9663,0,135741
9664,1,135742
9665,2,135743
9666,2,135744
9667,1,135746
9668,1,135747
9669,1,135748
9670,2,135749
9671,1,135750
9672,1,135751
9673,3,135752
9674,0,135753
9675,1,135754
9676,3,135755
9677,1,135756
9678,3,135757
9679,3,135758
9680,0,135759
9681,2,135760
9682,3,135761
9683,0,135762
9684,1,135763
9685,1,135764
9686,1,135765
9687,2,135766
9688,2,135767
9689,1,135768
9690,2,135769
9691,1,135770
9692,2,135771
9693,1,135772
9694,1,135773
9695,1,135774
9696,0,135775
9697,3,135776
9698,0,135777
9699,3,135778
9700,1,135779
9701,3,135780
9702,0,135781
9703,3,135782
9704,1,135783
9705,1,135784
9706,1,135785
9707,0,135786
9708,0,135787
9709,1,135788
9710,1,135789
9711,3,135791
9712,2,135792
9713,1,135793
9714,2,135794
9715,1,135795
9716,1,135796
9717,1,135797
9718,1,135798
9719,0,135799
9720,1,135800
9721,0,135801
9722,1,135802
9723,1,135803
9724,2,135804
9725,3,135805
9726,3,135806
9727,2,135807
9728,1,135808
9729,3,135809
9730,1,135810
9731,1,135811
9732,3,135812
9733,2,135813
9734,3,135815
9735,1,135816
9736,1,135817
9737,0,135818
9738,3,135819
9739,0,135820
9740,3,135821
9741,3,135823
9742,1,135824
9743,3,135825
9744,1,135826
9745,1,135827
9746,1,135828
9747,1,135829
9748,2,135830
9749,3,135831
9750,0,135832
9751,1,135833
9752,1,135834
9753,2,135835
9754,2,135836
9755,3,135837
9756,1,135838
9757,0,135839
9758,2,135840
9759,0,135841
9760,1,135842
9761,1,135843
9762,1,135844
9763,3,135845
9764,3,135846
9765,0,135847
9766,0,135848
9767,2,135849
9768,2,135850
9769,2,135851
9770,2,135852
9771,2,135853
9772,3,135854
9773,1,135855
9774,2,135856
9775,2,135857
9776,0,135858
9777,0,135859
9778,1,135860
9779,1,135861
9780,1,135862
9781,3,135863
9782,3,135864
9783,0,135865
9784,0,135866
9785,3,135867
9786,2,135868
9787,2,135869
9788,3,135870
9789,1,135871
9790,2,135872
9791,3,135873
9792,1,135874
9793,1,135875
9794,0,135876
9795,1,135877
9796,3,135878
9797,1,135879
9798,2,135880
9799,1,135881
9800,2,135882
9801,3,135883
9802,3,135886
9803,2,135887
9804,3,135888
9805,1,135889
9806,3,135890
9807,1,135891
9808,1,135892
9809,1,135893
9810,1,135894
9811,3,135895
9812,0,135896
9813,0,135897
9814,1,135898
9815,0,135899
9816,3,135900
9817,1,135901
9818,2,135902
9819,1,135903
9820,0,135904
9821,1,135905
9822,2,135906
9823,0,135907
9824,0,135908
9825,1,135909
9826,3,135910
9827,2,135911
9828,1,135912
9829,3,135913
9830,1,135914
9831,1,135915
9832,1,135916
9833,0,135917
9834,1,135919
9835,0,135920
9836,3,135921
9837,2,135922
9838,2,135923
9839,1,135924
9840,1,135925
9841,2,135926
9842,3,135927
9843,3,135928
9844,1,135929
9845,0,135930
9846,3,135931
9847,2,135932
9848,0,135933
9849,2,135934
9850,0,135935
9851,3,135936
9852,3,135937
9853,1,135938
9854,0,135939
9855,1,135940
9856,3,135941
9857,1,135942
9858,3,135943
9859,1,135944
9860,3,135945
9861,0,135946
9862,1,135947
9863,3,135948
9864,2,135949
9865,2,135950
9866,1,135951
9867,0,135952
9868,0,135953
9869,1,135954
9870,0,135955
9871,0,135957
9872,1,135958
9873,1,135959
9874,3,135960
9875,3,135961
9876,3,135962
9877,3,135963
9878,0,135964
9879,1,135965
9880,3,135966
9881,2,135967
9882,2,135968
9883,0,135969
9884,2,135970
9885,1,135971
9886,0,135972
9887,2,135973
9888,1,135975
9889,2,135976
9890,0,135977
9891,0,135979
9892,2,135980
9893,1,135981
9894,1,135982
9895,2,135983
9896,3,135984
9897,0,135985
9898,1,135986
9899,0,135987
9900,1,135988
9901,1,135989
9902,2,135990
9903,0,135991
9904,3,135992
9905,3,135993
9906,2,135994
9907,1,135995
9908,2,135996
9909,0,135997
9910,2,135998
9911,3,135999
9912,0,136000
9913,1,136001
9914,2,136002
9915,2,136003
9916,1,136004
9917,0,136005
9918,1,136006
9919,0,136007
9920,2,136008
9921,3,136009
9922,2,136010
9923,3,136011
9924,1,136012
9925,1,136013
9926,3,136014
9927,1,136015
9928,2,136016
9929,1,136017
9930,1,136018
9931,1,136019
9932,0,136020
9933,2,136021
9934,3,136022
9935,1,136023
9936,0,136024
9937,3,136025
9938,3,136026
9939,2,136027
9940,3,136028
9941,0,136029
9942,0,136030
9943,3,136031
9944,3,136032
9945,3,136033
9946,1,136034
9947,2,136035
9948,2,136036
9949,1,136037
9950,2,136038
9951,1,136039
9952,0,136040
9953,3,136041
9954,0,136042
9955,1,136043
9956,1,136044
9957,1,136045
9958,1,136046
9959,1,136047
9960,0,136048
9961,1,136049
9962,3,136051
9963,0,136052
9964,1,136053
9965,1,136054
9966,3,136055
9967,1,136056
9968,1,136057
9969,3,136058
9970,1,136059
9971,1,136060
9972,3,136061
9973,0,136062
9974,0,136063
9975,1,136064
9976,3,136065
9977,2,136066
9978,0,136067
9979,2,136068
9980,1,136069
9981,3,136070
9982,2,136071
9983,0,136072
9984,1,136073
9985,1,136074
9986,1,136075
9987,1,136076
9988,3,136077
9989,3,136078
9990,0,136079
9991,1,136080
9992,1,136081
9993,3,136082
9994,2,136083
9995,0,136084
9996,2,136085
9997,0,136086
9998,2,136087
9999,0,136088
10000,2,136089
10001,1,136091
10002,3,136092
10003,1,136093
10004,2,136094
10005,3,136095
10006,0,136096
10007,0,136097
10008,0,136098
10009,1,136099
10010,3,136100
10011,0,136101
10012,0,136102
10013,3,136103
10014,0,136104
10015,3,136105
10016,3,136106
10017,1,136107
10018,2,136108
10019,0,136109
10020,1,136110
10021,1,136111
10022,1,136112
10023,1,136113
10024,3,136114
10025,1,136115
10026,3,136116
10027,1,136117
10028,1,136118
10029,3,136119
10030,3,136120
10031,0,136121
10032,1,136122
10033,2,136123
10034,1,136124
10035,1,136125
10036,3,136126
10037,0,136128
10038,3,136129
10039,1,136130
10040,0,136131
10041,1,136132
10042,2,136133
10043,3,136134
10044,0,136135
10045,0,136136
10046,3,136137
10047,1,136139
10048,3,136140
10049,2,136141
10050,1,136142
10051,3,136143
10052,3,136144
10053,3,136145
10054,1,136146
10055,1,136147
10056,0,136148
10057,0,136149
10058,0,136150
10059,1,136151
10060,1,136152
10061,2,136153
10062,3,136154
10063,0,136155
10064,0,136156
10065,3,136157
10066,2,136158
10067,1,136159
10068,3,136160
10069,0,136161
10070,2,136162
10071,0,136163
10072,3,136164
10073,2,136165
10074,2,136166
10075,1,136167
10076,2,136168
10077,1,136169
10078,2,136170
10079,1,136172
10080,3,136173
10081,1,136174
10082,0,136175
10083,0,136176
10084,3,136177
10085,2,136178
10086,2,136179
10087,2,136180
10088,1,136183
10089,1,136184
10090,3,136185
10091,1,136186
10092,2,136187
10093,3,136188
10094,2,136189
10095,1,136190
10096,3,136191
10097,2,136192
10098,1,136193
10099,1,136194
10100,0,136195
10101,0,136196
10102,1,136197
10103,3,136198
10104,0,136199
10105,2,136200
10106,1,136201
10107,3,136202
10108,1,136203
10109,0,136204
10110,2,136205
10111,2,136207
10112,1,136208
10113,1,136209
10114,1,136210
10115,1,136211
10116,1,136212
10117,1,136213
10118,1,136214
10119,1,136215
10120,0,136216
10121,2,136217
10122,3,136219
10123,0,136220
10124,1,136221
10125,3,136222
10126,3,136223
10127,1,136224
10128,3,136225
10129,1,136226
10130,1,136227
10131,1,136228
10132,1,136229
10133,3,136230
10134,2,136231
10135,2,136232
10136,0,136233
10137,2,136234
10138,0,136235
10139,1,136236
10140,0,136237
10141,1,136238
10142,1,136240
10143,1,136241
10144,2,136242
10145,0,136243
10146,1,136244
10147,0,136245
10148,1,136246
10149,1,136247
10150,3,136248
10151,0,136249
10152,2,136250
10153,2,136251
10154,2,136252
10155,2,136253
10156,1,136254
10157,1,136255
10158,1,136256
10159,0,136257
10160,1,136258
10161,2,136259
10162,1,136260
10163,3,136261
10164,0,136262
10165,2,136263
10166,3,136265
10167,1,136266
10168,2,136267
10169,3,136268
10170,3,136269
10171,2,136270
10172,3,136271
10173,1,136272
10174,1,136273
10175,0,136274
10176,2,136275
10177,0,136276
10178,1,136277
10179,3,136278
10180,1,136279
10181,3,136280
10182,1,136281
10183,0,136282
10184,1,136283
10185,3,136284
10186,3,136285
10187,3,136286
10188,1,136287
10189,0,136288
10190,3,136289
10191,2,136290
10192,1,136291
10193,2,136292
10194,0,136293
10195,1,136294
10196,3,136295
10197,3,136296
10198,3,136297
10199,2,136298
10200,1,136299
10201,3,136300
10202,3,136301
10203,3,136302
10204,3,136303
10205,3,136304
10206,3,136305
10207,1,136306
10208,3,136307
10209,2,136308
10210,2,136309
10211,2,136310
10212,2,136311
10213,3,136312
10214,0,136313
10215,1,136314
10216,1,136315
10217,3,136316
10218,1,136317
10219,0,136318
10220,1,136319
10221,2,136320
10222,0,136321
10223,2,136322
10224,0,136323
10225,0,136324
10226,3,136325
10227,3,136326
10228,1,136327
10229,0,136328
10230,3,136329
10231,1,136330
10232,0,136331
10233,2,136332
10234,3,136333
10235,3,136334
10236,3,136335
10237,0,136336
10238,2,136337
10239,2,136338
10240,0,136339
10241,0,136340
10242,1,136341
10243,3,136342
10244,3,136343
10245,2,136344
10246,1,136345
10247,3,136346
10248,0,136347
10249,3,136348
10250,3,136349
10251,1,136350
10252,1,136351
10253,1,136352
10254,1,136353
10255,1,136354
10256,2,136355
10257,0,136356
10258,0,136357
10259,0,136358
10260,3,136359
10261,2,136360
10262,1,136361
10263,3,136362
10264,1,136363
10265,1,136364
10266,3,136365
10267,2,136366
10268,2,136367
10269,0,136369
10270,2,136370
10271,2,136371
10272,2,136372
10273,2,136373
10274,0,136374
10275,1,136375
10276,2,136376
10277,0,136377
10278,2,136378
10279,1,136379
10280,1,136380
10281,1,136381
10282,2,136382
10283,1,136383
10284,1,136384
10285,0,136386
10286,1,136387
10287,3,136388
10288,3,136389
10289,3,136390
10290,1,136391
10291,1,136392
10292,3,136393
10293,0,136394
10294,3,136395
10295,1,136396
10296,3,136397
10297,2,136398
10298,2,136399
10299,0,136400
10300,3,136401
10301,1,136402
10302,2,136403
10303,3,136404
10304,0,136405
10305,2,136406
10306,3,136407
10307,1,136408
10308,1,136409
10309,1,136410
10310,0,136411
10311,3,136412
10312,3,136413
10313,3,136414
10314,0,136415
10315,3,136416
10316,0,136417
10317,2,136418
10318,3,136419
10319,3,136420
10320,2,136421
10321,1,136422
10322,3,136424
10323,2,136425
10324,2,136426
10325,1,136427
10326,0,136428
10327,3,136429
10328,3,136430
10329,3,136431
10330,0,136432
10331,2,136433
10332,0,136434
10333,1,136435
10334,3,136436
10335,3,136437
10336,3,136438
10337,1,136439
10338,1,136440
10339,3,136441
10340,3,136442
10341,3,136443
10342,3,136444
10343,0,136445
10344,1,136446
10345,0,136447
10346,2,136448
10347,0,136449
10348,3,136450
10349,0,136451
10350,0,136452
10351,0,136453
10352,3,136454
10353,1,136455
10354,0,136456
10355,2,136457
10356,0,136458
10357,0,136459
10358,1,136460
10359,2,136461
10360,1,136462
10361,3,136463
10362,0,136464
10363,1,136465
10364,1,136466
10365,3,136467
10366,0,136468
10367,1,136469
10368,2,136470
10369,1,136471
10370,2,136472
10371,3,136473
10372,2,136474
10373,3,136475
10374,1,136476
10375,1,136477
10376,3,136478
10377,3,136479
10378,3,136480
10379,3,136481
10380,3,136482
10381,3,136483
10382,2,136484
10383,2,136485
10384,1,136486
10385,1,136487
10386,2,136488
10387,2,136489
10388,1,136490
10389,0,136491
10390,2,136492
10391,0,136493
10392,1,136494
10393,2,136495
10394,3,136496
10395,1,136497
10396,2,136498
10397,3,136499
10398,1,136500
10399,1,136501
10400,2,136502
10401,1,136503
10402,3,136504
10403,0,136505
10404,2,136506
10405,3,136507
10406,2,136508
10407,0,136509
10408,3,136510
10409,1,136511
10410,0,136512
10411,0,136513
10412,1,136514
10413,1,136515
10414,3,136516
10415,3,136517
10416,2,136518
10417,0,136519
10418,1,136520
10419,1,136521
10420,0,136522
10421,1,136523
10422,1,136524
10423,3,136525
10424,3,136526
10425,3,136527
10426,3,136528
10427,2,136529
10428,2,136530
10429,1,136531
10430,3,136532
10431,2,136533
10432,0,136534
10433,3,136535
10434,2,136536
10435,1,136537
10436,2,136538
10437,3,136539
10438,2,136540
10439,0,136541
10440,2,136542
10441,0,136543
10442,1,136544
10443,1,136545
10444,1,136546
10445,1,136547
10446,1,136548
10447,1,136549
10448,2,136550
10449,1,136551
10450,1,136552
10451,1,136553
10452,3,136554
10453,1,136555
10454,1,136556
10455,0,136557
10456,3,136558
10457,3,136559
10458,1,136560
10459,2,136561
10460,1,136562
10461,0,136563
10462,0,136564
10463,1,136565
10464,2,136566
10465,1,136567
10466,1,136568
10467,1,136569
10468,2,136570
10469,3,136571
10470,3,136572
10471,3,136573
10472,2,136574
10473,1,136575
10474,2,136576
10475,2,136577
10476,3,136578
10477,2,136579
10478,1,136580
10479,3,136581
10480,3,136582
10481,3,136583
10482,2,136584
10483,0,136585
10484,3,136586
10485,3,136587
10486,3,136588
10487,3,136589
10488,2,136590
10489,3,136591
10490,2,136592
10491,3,136593
10492,2,136594
10493,0,136595
10494,2,136596
10495,1,136597
10496,1,136598
10497,0,136599
10498,1,136600
10499,3,136601
10500,0,136602
10501,3,136603
10502,1,136605
10503,1,136606
10504,2,136607
10505,0,136608
10506,3,136609
10507,1,136610
10508,3,136611
10509,3,136612
10510,3,136613
10511,1,136614
10512,3,136615
10513,3,136616
10514,3,136617
10515,3,136618
10516,0,136619
10517,2,136620
10518,0,136621
10519,2,136622
10520,3,136623
10521,2,136624
10522,2,136625
10523,2,136626
10524,2,136627
10525,1,136628
10526,2,136629
10527,3,136630
10528,1,136631
10529,1,136632
10530,2,136633
10531,3,136634
10532,0,136636
10533,1,136637
10534,2,136638
10535,2,136639
10536,2,136640
10537,2,136641
10538,3,136642
10539,0,136643
10540,0,136644
10541,3,136645
10542,1,136646
10543,2,136647
10544,2,136648
10545,3,136649
10546,3,136650
10547,3,136651
10548,3,136652
10549,1,136653
10550,1,136654
10551,1,136655
10552,3,136656
10553,0,136657
10554,3,136658
10555,0,136659
10556,3,136660
10557,0,136661
10558,0,136662
10559,3,136663
10560,2,136664
10561,0,136665
10562,1,136666
10563,3,136667
10564,0,136668
10565,3,136669
10566,2,136670
10567,0,136671
10568,1,136672
10569,2,136673
10570,3,136674
10571,1,136675
10572,1,136676
10573,1,136677
10574,0,136678
10575,1,136679
10576,3,136680
10577,1,136681
10578,1,136682
10579,1,136683
10580,2,136684
10581,1,136685
10582,3,136686
10583,1,136687
10584,3,136688
10585,3,136689
10586,3,136690
10587,1,136691
10588,2,136692
10589,3,136693
10590,1,136694
10591,0,136695
10592,2,136696
10593,3,136697
10594,3,136698
10595,2,136699
10596,1,136700
10597,2,136701
10598,1,136702
10599,0,136703
10600,2,136704
10601,1,136705
10602,1,136706
10603,1,136707
10604,0,136708
10605,2,136709
10606,3,136710
10607,1,136711
10608,0,136712
10609,2,136713
10610,2,136714
10611,2,136715
10612,1,136716
10613,1,136717
10614,1,136718
10615,0,136719
10616,2,136720
10617,0,136722
10618,1,136723
10619,1,136724
10620,0,136725
10621,2,136726
10622,3,136727
10623,0,136728
10624,0,136729
10625,0,136730
10626,3,136731
10627,1,136732
10628,1,136733
10629,3,136734
10630,1,136735
10631,3,136736
10632,0,136737
10633,3,136738
10634,2,136739
10635,2,136740
